Nombre,Provincia,Término_M,Duchas,Aseos,Acceso_dis,Bandera_az,Longitud,X,Y,Grado_ocup,Grado_urba
La Calera,Murcia,Cartagena,No,No,No,No,1.100 metros,-132848.680300001,4518942.331,Bajo,Aislada
San Ginés,Murcia,Cartagena,No,Sí,No,Sí,800 metros,-131312.471299998,4518296.2899,Medio,Urbana
La Chapineta,Murcia,Cartagena,No,Sí,Sí,Sí,750 metros,-130655.686299998,4517846.8936,Medio,Urbana
Cala Cerrada,Murcia,Cartagena,No,No,No,No,85 metros,-128273.449200001,4514799.9337,Bajo,Aislada
Cala Salitrona,Murcia,Cartagena,No,No,No,No,20 metros,-125445.9342,4515881.0115,Bajo,Aislada
Pozo de la Avispa,Murcia,Cartagena,No,No,No,No,45 metros,-125379.142499998,4516569.0282,Bajo,Aislada
Cala Bolete Grande,Murcia,Cartagena,No,No,No,No,100 metros,-124688.961599998,4517762.6339,Bajo,Aislada
Cala El Bolete,Murcia,Cartagena,No,No,No,No,60 metros,-123976.516899999,4518240.1143,Bajo,Aislada
Cala Aguilar,Murcia,Cartagena,No,No,No,No,80 metros,-122707.4747,4518675.4831,Bajo,Aislada
El Portús,Murcia,Cartagena,No,Sí,No,No,130 metros,-119501.4734,4520824.5042,Alto,Semiurbana
La Morena,Murcia,Cartagena,No,No,No,No,140 metros,-118944.8759,4520529.5144,Alto,Semiurbana
Cala del Gallito,Murcia,Cartagena,No,No,No,No,400 metros,-113234.186000001,4519419.8653,Bajo,Aislada
Fatares,Murcia,Cartagena,No,No,No,No,400 metros,-114647.943599999,4520094.0684,Bajo,Aislada
Parajola,Murcia,Cartagena,No,No,No,No,250 metros,-112722.1164,4520318.8124,Bajo,Aislada
Cala Cortina,Murcia,Cartagena,No,Sí,Sí,Sí,210 metros,-108514.239599999,4520445.2331,Alto,Aislada
El Gorguel,Murcia,Cartagena,No,No,No,No,500 metros,-97582.6656000018,4519911.4674,Bajo,Aislada
Cala del Barco,Murcia,Cartagena,Sí,Sí,No,No,40 metros,-88242.9604000002,4521330.2204,Alto,Semiurbana
Las Mulas,Murcia,Cartagena,No,No,No,No,180 metros,-87107.5014999993,4522313.6275,Bajo,Aislada
Parreño,Murcia,Cartagena,No,No,No,No,300 metros,-85504.5009000003,4522664.8667,Bajo,Aislada
Negrete,Murcia,Cartagena,No,No,No,No,600 metros,-84747.5282999985,4522791.3157,Bajo,Aislada
Larga,Murcia,Cartagena,No,No,No,No,600 metros,-83934.8960999995,4522749.1659,Bajo,Aislada
Las Cañas,Murcia,Cartagena,No,No,No,No,300 metros,-83311.5069000013,4522889.666,Bajo,Aislada
Calblanque,Murcia,Cartagena,No,No,No,No,300 metros,-81229.8324000016,4523578.1439,Bajo,Aislada
Cala Arturo,Murcia,Cartagena,No,No,No,No,80 metros,-80907.0058999993,4523760.8089,Bajo,Aislada
Cala Magre,Murcia,Cartagena,No,No,No,No,100 metros,-80617.5751999989,4523831.0656,Bajo,Aislada
Cala de los Dentones,Murcia,Cartagena,No,No,No,No,50 metros,-80150.0333999991,4524140.2003,Bajo,Aislada
Cala Reona,Murcia,Cartagena,No,Sí,No,No,200 metros,-79493.248399999,4525643.8499,Medio,Semiurbana
El Descargador,Murcia,Cartagena,No,No,No,No,300 metros,-78970.0467999987,4525953.0383,Bajo,Urbana
Cala Flores,Murcia,Cartagena,No,No,No,No,130 metros,-78836.4633999988,4526177.9083,Alto,Urbana
Cala Medina,Murcia,Cartagena,No,No,No,No,20 metros,-78357.7895999998,4526880.6584,Bajo,Urbana
Cala Avellan,Murcia,Cartagena,No,No,No,No,30 metros,-78335.5256999992,4526950.936,Bajo,Urbana
La Barra,Murcia,Cartagena,No,No,No,No,30 metros,-77834.5879999995,4527471.005,Bajo,Urbana
Las Melvas,Murcia,Cartagena,No,No,No,No,20 metros,-77723.2685000002,4527386.6677,Medio,Semiurbana
Cala Botella,Murcia,Cartagena,No,No,No,No,40 metros,-77367.0461000018,4527358.5554,Bajo,Urbana
Cala del Muerto,Murcia,Cartagena,No,No,No,No,50 metros,-77010.8236999996,4527583.4557,Bajo,Urbana
Cala Túnez,Murcia,Cartagena,No,No,No,No,25 metros,-77010.8236999996,4527948.929,Medio,Urbana
Las Escalerillas,Murcia,Cartagena,No,No,No,No,30 metros,-77188.9349000007,4527878.6447,Alto,Urbana
La Galera,Murcia,Cartagena,No,No,Sí,No,20 metros,-77355.9142000005,4527808.3609,Alto,Urbana
Levante,Murcia,Cartagena,No,Sí,Sí,Sí,1.000 metros,-78057.2269000001,4527836.4744,Alto,Urbana
Bahía de las palmeras,Murcia,Cartagena,No,No,Sí,No,150 metros,-81263.2283000015,4531787.1712,Medio,Urbana
Isla del Ciervo,Murcia,Cartagena,No,No,No,No,100 metros,-81207.568500001,4531660.6132,Bajo,Aislada
Cavannas,Murcia,Cartagena,Sí,Sí,Sí,No,1.200 metros,-80895.8740000017,4531590.3039,Alto,Urbana
La Gola,Murcia,Cartagena,No,Sí,Sí,No,200 metros,-80472.8599000014,4530226.397,Bajo,Urbana
Puerto Bello,Murcia,Cartagena,Sí,No,Sí,No,500 metros,-80127.7694999985,4529931.1417,Alto,Urbana
El Vivero,Murcia,Cartagena,No,Sí,No,No,500 metros,-80406.0681999996,4529101.6594,Medio,Semiurbana
Los Alemanes,Murcia,Cartagena,No,No,No,No,200 metros,-80584.1794000007,4528511.2206,Alto,Urbana
Paraíso,Murcia,Cartagena,No,Sí,No,No,1.200 metros,-80806.8183999993,4528131.6705,Alto,Semiurbana
Honda,Murcia,Cartagena,No,Sí,Sí,No,1.000 metros,-81485.8673,4527653.7381,Alto,Urbana
Loma del Castillo,Murcia,Cartagena,No,No, ,No,600 metros,-83645.4653999992,4528328.4725,Bajo,Aislada
Lo Poyo,Murcia,Cartagena,No,No,No,No,2.500 metros,-89990.6763999984,4531773.1091,Bajo,Aislada
El Arenal,Murcia,Cartagena,No,No,No,No,200 metros,-88677.1064000018,4530774.7505,Medio,Urbana
Mar de Cristal,Murcia,Cartagena,No,Sí,Sí,No,900 metros,-84357.9101000018,4528932.9592,Alto,Urbana
Islas Menores,Murcia,Cartagena,No,Sí,Sí,No,900 metros,-85504.5009000003,4529593.7172,Alto,Urbana
Los Nietos,Murcia,Cartagena,Sí,Sí,Sí,No,2.000 metros,-87541.6475999989,4530184.2172,Alto,Urbana
Perla de Levante,Murcia,Cartagena,No,Sí,Sí,No,800 metros,-91549.1491999999,4533305.9862,Medio,Urbana
Los Urrutias,Murcia,Cartagena,No,Sí,Sí,No,1.500 metros,-92194.8022999987,4534403.0457,Alto,Urbana
Punta Brava,Murcia,Cartagena,No,Sí,Sí,No,1.000 metros,-93207.8095999993,4536091.0548,Alto,Urbana
El Carmolí,Murcia,Cartagena,No,No,No,No,3.000 metros,-94888.7340000011,4538229.5919,Bajo,Aislada
La Azohía,Murcia,Cartagena,No,Sí,Sí,Sí,1.190 metros,-130254.9362,4516428.613,Medio,Urbana
Risco,Las Palmas,Agaete,No,No,No,No,435 metros,-1752068.5975,3255733.2055,Medio,Aislada
Faneroque,Las Palmas,Agaete,No,No,No,No,260 metros,-1751178.0416,3257007.2785,Bajo,Aislada
Sotavento,Las Palmas,Agaete,No,No,No,No,200 metros,-1749341.27,3258811.3689,Bajo,Aislada
Guayedra,Las Palmas,Agaete,No,No,No,No,200 metros,-1748873.7282,3259530.5488,Alto,Aislada
Las Nieves II,Las Palmas,Agaete,No,No,No,No,210 metros,-1748729.0128,3261637.8396,Medio,Semiurbana
Las Nieves I,Las Palmas,Agaete,No,No,No,Sí,220 metros,-1748973.9157,3261738.7959,Alto,Semiurbana
Las Salinas,Las Palmas,Agaete,No,No,No,No,160 metros,-1749051.8393,3262205.7285,Medio,Aislada
Turman,Las Palmas,Agaete,No,No,No,No,95 metros,-1748495.2419,3262546.4733,Bajo,Aislada
Juncal,Las Palmas,Gáldar,No,No,No,No,130 metros,-1748228.0751,3263732.8369,Medio,Aislada
Vargas,Las Palmas,Agüimes,No,No, ,No,1.300 metros,-1713307.1509,3234016.661,Bajo,Aislada
El Cabrón,Las Palmas,Agüimes,No,No, ,No,290 metros,-1712772.8173,3232732.1471,Medio,Aislada
Arinaga,Las Palmas,Agüimes,No,No, ,Sí,700 metros,-1713429.6023,3230793.0121,Alto,Urbana
Balos,Las Palmas,Agüimes,No,No, ,No,1.000 metros,-1714899.0196,3229911.6781,Bajo,Aislada
Playa de las Arenas,Las Palmas,Artenara,No,No,No,No,975 metros,-1755185.5433,3254509.7035,Bajo,Aislada
San Andrés,Las Palmas,Arucas,No,No,No,No,450 metros,-1731418.832,3267380.9256,Medio,Semiurbana
Los Enanos,Las Palmas,Arucas,No,No,No,No,350 metros,-1731262.9847,3267380.9256,Medio,Semiurbana
El Peñón,Las Palmas,Arucas,No,No,No,No,150 metros,-1730895.6304,3267481.9247,Bajo,Semiurbana
Quintanilla,Las Palmas,Arucas,No,No,No,No,160 metros,-1730506.0122,3267444.0499,Medio,Aislada
Los Marrajos,Las Palmas,Arucas,No,No,No,No,110 metros,-1730339.0329,3267481.9247,Bajo,Aislada
La Fuente,Las Palmas,Arucas,No,No,No,No,170 metros,-1729982.8106,3267797.5519,Bajo,Aislada
El Puertillo,Las Palmas,Arucas,Sí,Sí,Sí,Sí,120 metros,-1729114.5185,3268214.1911,Alto,Urbana
Charco las Palomas,Las Palmas,Arucas,No,No,No,No,60 metros,-1728903.0115,3268340.448,Bajo,Aislada
Las Salinas,Las Palmas,Arucas,No,No,No,No,210 metros,-1727667.3652,3267822.8024,Medio,Aislada
Punta Gorda,Las Palmas,Agaete,No,No,No,No,50 metros,-1748751.2767,3262508.6124,Bajo,Aislada
La Guancha,Las Palmas,Gáldar,No,No,No,No,25 metros,-1742695.4964,3269704.097,Bajo,Aislada
Lagarto,Las Palmas,Gáldar,No,No,No,No,65 metros,-1747782.7971,3265487.3312,Bajo,Aislada
Arrastradero,Las Palmas,Gáldar,No,No,No,No,60 metros,-1747682.6096,3266269.9847,Bajo,Aislada
Risco Partido,Las Palmas,Gáldar,No,No,No,No,30 metros,-1747949.7764,3266850.6924,Bajo,Aislada
Martorell,Las Palmas,Gáldar,No,No,No,No,35 metros,-1747348.6511,3267608.1747,Bajo,Semiurbana
Sardina,Las Palmas,Gáldar,Sí,Sí,Sí,Sí,80 metros,-1747270.7275,3268100.561,Alto,Semiurbana
El Muelle,Las Palmas,Gáldar,No,Sí,No,No,80 metros,-1747593.554,3268390.951,Bajo,Aislada
El Roquete,Las Palmas,Gáldar,No,No,No,No,60 metros,-1747716.0055,3268428.8284,Bajo,Aislada
Paso del Salgo,Las Palmas,Gáldar,No,No,No,No,100 metros,-1748150.1515,3268706.5995,Bajo,Aislada
Punta del Faro,Las Palmas,Gáldar,No,No,No,No,85 metros,-1748706.7489,3269438.9322,Bajo,Aislada
Caletón de los Cangrejos,Las Palmas,Gáldar,No,No,No,No,50 metros,-1746235.4562,3270297.5798,Bajo,Aislada
Punta Galdar,Las Palmas,Gáldar,No,No,No,No,85 metros,-1745968.2894,3270411.2284,Alto,Semiurbana
Caleta de Abajo,Las Palmas,Gáldar,No,No,No,No,130 metros,-1745645.4629,3269615.7081,Medio,Aislada
Punta del Clavo,Las Palmas,Gáldar,No,No,No,No,75 metros,-1744810.5667,3269300.0385,Medio,Aislada
Furnia,Las Palmas,Gáldar,No,No,No,No,70 metros,-1744754.907,3269173.7727,Medio,Aislada
Dos Roques,Las Palmas,Gáldar,No,No,No,No,140 metros,-1744420.9485,3268959.1235,Medio,Aislada
Boca Barranco,Las Palmas,Gáldar,No,No,No,No,255 metros,-1743864.3511,3268908.6183,Medio,Aislada
El Agujero,Las Palmas,Gáldar,No,No,No,No,150 metros,-1743318.8856,3269363.1718,Alto,Semiurbana
La Redonda,Las Palmas,Gáldar,No,No,No,No,45 metros,-1743085.1146,3269489.4394,Bajo,Aislada
La Caleta de Arriba,Las Palmas,Gáldar,No,No,No,No,40 metros,-1742183.4268,3269754.6051,Medio,Semiurbana
El Burrero,Las Palmas,Ingenio,No,No,No,Sí,500 metros,-1712817.3451,3237581.1911,Medio,Semiurbana
Arguineguín,Las Palmas,Mogán,No,No,No,No,220 metros,-1745656.5949,3218258.2348,Medio,Urbana
Marañuela,Las Palmas,Mogán,Sí,Sí,Sí,No,279 metros,-1745723.3866,3218635.6206,Alto,Urbana
Costa Alegre,Las Palmas,Mogán,No,No,No,No,55 metros,-1745990.5533,3218950.1168,Alto,Urbana
La Carrera,Las Palmas,Mogán,No,No,No,No,40 metros,-1746124.1367,3219201.7189,Medio,Urbana
Patalavaca,Las Palmas,Mogán,No,No,Sí,No,303 metros,-1746513.755,3220057.2006,Alto,Urbana
Aquamarina,Las Palmas,Mogán,No,No,Sí,No,70 metros,-1746847.7134,3220208.1735,Alto,Urbana
La Verga,Las Palmas,Mogán,Sí,Sí,No,No,180 metros,-1747248.4636,3220359.1481,Alto,Urbana
Balito,Las Palmas,Mogán,No,No,No,No,220 metros,-1747838.4569,3220547.8687,Bajo,Semiurbana
Puerto Rico,Las Palmas,Mogán,Sí,Sí,No,No,284 metros,-1749252.2144,3221843.8202,Alto,Urbana
El Cura,Las Palmas,Mogán,No,No,Sí,No,193 metros,-1751211.4375,3223618.0888,Medio,Urbana
Medio Almud,Las Palmas,Mogán,No,No,No,No,87 metros,-1752157.6531,3223995.6224,Medio,Semiurbana
Tiritaña,Las Palmas,Mogán,No,No,No,No,86 metros,-1752781.0423,3224700.3798,Bajo,Aislada
Taurito,Las Palmas,Mogán,Sí,Sí,Sí,No,160 metros,-1753649.3343,3225405.1735,Alto,Urbana
Los Secos,Las Palmas,Mogán,No,No, ,No,260 metros,-1758703.2392,3231032.2411,Bajo,Aislada
San Lorenzo,Las Palmas,Moya,No,No,No,No,920 metros,-1735159.1669,3267494.5497,Bajo,Aislada
Charco San Lorenzo,Las Palmas,Moya,Sí,Sí,Sí,No,75 metros,-1734402.1944,3267141.0556,Alto,Aislada
Boca Barranco,Las Palmas,Las Palmas de Gran Canaria,No,No,No,No,260 metros,-1713852.6164,3252945.7997,Bajo,Aislada
Las Canteras,Las Palmas,Las Palmas de Gran Canaria,Sí,Sí,Sí,Sí,2.250 metros,-1718249.7362,3266913.8143,Alto,Urbana
El Confital,Las Palmas,Las Palmas de Gran Canaria,No,No, ,No,180 metros,-1718238.6043,3269123.2667,Bajo,Aislada
Alcavaneras,Las Palmas,Las Palmas de Gran Canaria,Sí,Sí,Sí,No,550 metros,-1717559.5554,3265449.462,Alto,Urbana
San Cristóbal,Las Palmas,Las Palmas de Gran Canaria,No,No,No,No,950 metros,-1715934.2908,3258697.8177,Bajo,Urbana
Los Muellitos,Las Palmas,Las Palmas de Gran Canaria,No,No, ,No,70 metros,-1719841.605,3265499.9542,Medio,Semiurbana
La Cicer,Las Palmas,Las Palmas de Gran Canaria,Sí,No, ,No,520 metros,-1719273.8756,3265588.3162,Medio,Urbana
Boca las Castillas,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,1.700 metros,-1719173.688,3223718.7634,Bajo,Semiurbana
Corral de Espino,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,1.450 metros,-1722257.2379,3223127.3106,Bajo,Aislada
El Cardón,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,1.500 metros,-1724661.7389,3222586.2166,Bajo,Aislada
Tarajalillo,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,2.240 metros,-1726053.2325,3221554.4223,Medio,Semiurbana
El Águila,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,430 metros,-1728591.3169,3220774.3368,Alto,Semiurbana
El Besudo,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,170 metros,-1729036.5949,3220371.7294,Alto,Semiurbana
San Agustín,Las Palmas,San Bartolomé de Tirajana,Sí,No,Sí,Sí,670 metros,-1730027.3384,3219868.4868,Alto,Urbana
Las Burras,Las Palmas,San Bartolomé de Tirajana,Sí,No,Sí,No,300 metros,-1731051.4777,3219642.0337,Alto,Semiurbana
El Cochino,Las Palmas,San Bartolomé de Tirajana,No,No,Sí,No,250 metros,-1731396.5681,3219415.5843,Alto,Semiurbana
El Inglés,Las Palmas,San Bartolomé de Tirajana,Sí,Sí,Sí,Sí,2.700 metros,-1732810.3256,3218421.7674,Alto,Urbana
Maspalomas,Las Palmas,San Bartolomé de Tirajana,Sí,Sí,Sí,Sí,2.710 metros,-1734635.9653,3215679.71,Alto,Semiurbana
El Faro,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,320 metros,-1736739.9037,3215717.441,Alto,Urbana
Las Mujeres,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,520 metros,-1737508.0081,3216459.5053,Alto,Urbana
Las Meloneras,Las Palmas,San Bartolomé de Tirajana,No,Sí,Sí,Sí,283 metros,-1737931.0222,3216887.1539,Alto,Urbana
Pasito Blanco,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,203 metros,-1738921.7657,3217365.1298,Medio,Semiurbana
Montaña de Arena,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,250 metros,-1740880.9887,3217566.3878,Alto,Aislada
Las Carpinteras,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,181 metros,-1741404.1903,3217641.8603,Alto,Aislada
Triana,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,574 metros,-1742417.1977,3218107.2834,Alto,Aislada
Los Bigotes,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,75 metros,-1742817.9479,3218321.1317,Medio,Aislada
Llanillo,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,290 metros,-1743285.4897,3218346.2906,Medio,Aislada
Lomo Galeón,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,32 metros,-1743830.9552,3218207.9175,Medio,Aislada
El Molinero,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,197 metros,-1744198.3095,3218145.0211,Bajo,Aislada
Santa Águeda,Las Palmas,San Bartolomé de Tirajana,No,No,No,No,145 metros,-1744498.8722,3217943.7546,Medio,Urbana
Ganeguín,Las Palmas,San Bartolomé de Tirajana,No,No, ,No,73 metros,-1744587.9278,3217767.6488,Medio,Urbana
Ambar,Las Palmas,Mogán,No,No, ,No,220 metros,-1758302.489,3229999.809,Bajo,Aislada
Tasarte,Las Palmas,La Aldea de San Nicolás,No,No, ,No,710 metros,-1759159.6491,3232064.7514,Alto,Aislada
Aneas,Las Palmas,La Aldea de San Nicolás,No,No,No,No,60 metros,-1759426.8159,3232631.4061,Bajo,Aislada
Tasartico,Las Palmas,La Aldea de San Nicolás,No,No, ,No,465 metros,-1760517.7469,3234847.8815,Alto,Aislada
Descojonado,Las Palmas,La Aldea de San Nicolás,No,No,No,No,50 metros,-1762009.4281,3237178.088,Bajo,Aislada
Lioguicha,Las Palmas,La Aldea de San Nicolás,No,No, ,No,240 metros,-1762120.7476,3240277.2501,Bajo,Aislada
Güi- Güi Chico,Las Palmas,La Aldea de San Nicolás,No,No,No,No,350 metros,-1761953.7683,3241801.8935,Medio,Aislada
Güi- Güi Grande,Las Palmas,La Aldea de San Nicolás,No,No,No,No,360 metros,-1762232.0671,3243427.5279,Medio,Aislada
La Aldea,Las Palmas,La Aldea de San Nicolás,No,Sí, ,No,720 metros,-1760885.1012,3249276.378,Alto,Aislada
Puerto La Aldea,Las Palmas,La Aldea de San Nicolás,No,No, ,No,30 metros,-1760796.0456,3249755.4902,Alto,Semiurbana
Pozo Izquierdo,Las Palmas,Santa Lucía de Tirajana,No,No,No,No,1.280 metros,-1716813.7148,3227620.4761,Bajo,Semiurbana
Roque Prieto,Las Palmas,Santa María de Guía de Gran Canaria,No,No,No,No,40 metros,-1739901.3772,3270070.2854,Alto,Aislada
Punta del Angosto,Las Palmas,Santa María de Guía de Gran Canaria,No,No,No,No,175 metros,-1738287.2446,3267936.4302,Bajo,Aislada
San Felipe,Las Palmas,Santa María de Guía de Gran Canaria,No,No,No,No,450 metros,-1736450.473,3267191.5542,Alto,Aislada
Pagador,Las Palmas,Moya,Sí,Sí,No,No,310 metros,-1733990.3122,3267191.5542,Alto,Aislada
El Roque,Las Palmas,Moya,No,No,No,No,410 metros,-1733723.1455,3267141.0556,Medio,Semiurbana
El Pozo,Las Palmas,La Oliva,No,No,No,No,450 metros,-1540773.0721,3340132.5108,Bajo,Aislada
El Viejo,Las Palmas,La Oliva,No,No,No,No,1.000 metros,-1540472.5094,3339383.6096,Bajo,Aislada
La Cocina,Las Palmas,Teguise,No,No,No,No,100 metros,-1506954.2108,3403804.5658,Bajo,Aislada
Las Conchas,Las Palmas,Teguise,No,No,No,No,610 metros,-1504527.4459,3410872.818,Medio,Aislada
El Altillo,Las Palmas,Moya,No,No,No,No,120 metros,-1733366.9231,3267178.9295,Alto,Aislada
Boquini,Las Palmas,Moya,No,No,No,No,480 metros,-1732086.7489,3267507.1746,Bajo,Aislada
Jinámar,Las Palmas,Las Palmas de Gran Canaria,No,No, ,No,975 metros,-1714164.3109,3253147.5836,Bajo,Aislada
El Barranquillo,Las Palmas,Telde,No,No,No,No,140 metros,-1712160.5601,3250549.845,Bajo,Semiurbana
San Borondón,Las Palmas,Telde,No,No,No,No,225 metros,-1711993.5809,3250310.2728,Bajo,Semiurbana
Chica,Las Palmas,Telde,No,No,No,No,80 metros,-1711826.6016,3250196.7927,Bajo,Semiurbana
La Garita,Las Palmas,Telde,Sí,No,No,Sí,260 metros,-1711726.4141,3249793.3156,Alto,Urbana
Pozuelo,Las Palmas,Telde,Sí,No,No,Sí,130 metros,-1711570.5668,3248948.5742,Alto,Semiurbana
El Hombre,Las Palmas,Telde,No,No,No,No,270 metros,-1711448.1154,3248519.9195,Alto,Semiurbana
Melenara,Las Palmas,Telde,Sí,Sí,Sí,Sí,350 metros,-1711548.3029,3247423.1294,Alto,Urbana
Salinetas,Las Palmas,Telde,Sí,Sí,Sí,Sí,350 metros,-1711859.9975,3246792.8304,Alto,Semiurbana
Agua Dulce,Las Palmas,Telde,No,No,No,No,140 metros,-1712227.3518,3245960.8804,Bajo,Aislada
Tufia,Las Palmas,Telde,No,No,No,No,40 metros,-1712060.3726,3244234.1163,Medio,Semiurbana
Ojos de Garza,Las Palmas,Telde,No,No,No,No,450 metros,-1712149.4281,3242620.9874,Medio,Semiurbana
Caleta de Fuste,Las Palmas,Antigua,Sí,No,Sí,No,700 metros,-1542687.7673,3298904.1108,Medio,Semiurbana
El Muellito,Las Palmas,Antigua,No,No, ,No,180 metros,-1544212.8443,3295146.27,Bajo,Semiurbana
Pozo Negro,Las Palmas,Antigua,No,No, ,No,310 metros,-1546806.5885,3289909.8219,Bajo,Semiurbana
Corralejo,Las Palmas,La Oliva,Sí,No,Sí,No,195 metros,-1543711.9066,3342404.8595,Medio,Urbana
La Barra,Las Palmas,La Oliva,No,No, ,No,60 metros,-1560365.3024,3336743.7524,Bajo,Aislada
El Islote,Las Palmas,La Oliva,No,No,No,No,75 metros,-1560409.8302,3337682.8722,Bajo,Aislada
El Río,Las Palmas,La Oliva,No,No,No,No,390 metros,-1560510.0178,3338177.8405,Bajo,Aislada
Los Charcos III,Las Palmas,La Oliva,No,No,No,No,210 metros,-1559196.4478,3338850.5192,Bajo,Aislada
Los Charcos II,Las Palmas,La Oliva,No,No,No,No,290 metros,-1559007.2047,3338926.6737,Bajo,Aislada
Los Charcos I,Las Palmas,La Oliva,No,No,No,No,100 metros,-1559018.3366,3339129.7544,Bajo,Aislada
El Charcón,Las Palmas,La Oliva,No,No,No,No,325 metros,-1558250.2321,3340030.9624,Bajo,Aislada
Beatriz,Las Palmas,La Oliva,No,No,No,No,200 metros,-1556268.7452,3341008.398,Bajo,Aislada
Punta Blanca,Las Palmas,La Oliva,No,No,No,No,90 metros,-1555133.2864,3341541.575,Bajo,Aislada
El Majanicho,Las Palmas,La Oliva,No,No, ,No,150 metros,-1551482.0071,3342455.6427,Bajo,Aislada
La Goleta,Las Palmas,La Oliva,Sí,No,Sí,No,150 metros,-1543622.851,3341808.1716,Alto,Urbana
Punta Prieta,Las Palmas,La Oliva,No,No, ,No,600 metros,-1542409.4686,3341313.068,Bajo,Urbana
Puerto Remedios,Las Palmas,La Oliva,No,No, ,No,700 metros,-1541730.4197,3340970.3147,Bajo,Semiurbana
Medano,Las Palmas,La Oliva,No,No,No,No,700 metros,-1541040.2388,3340932.2316,Bajo,Aislada
El Caserón,Las Palmas,La Oliva,Sí,Sí,Sí,No,300 metros,-1540416.8497,3338431.6775,Alto,Aislada
El Bajo Negro,Las Palmas,La Oliva,No,No, ,No,500 metros,-1540149.6829,3337746.3287,Medio,Aislada
Larga,Las Palmas,La Oliva,No,No, ,No,800 metros,-1539849.1203,3337251.3765,Bajo,Aislada
Los Martos,Las Palmas,La Oliva,No,No, ,No,900 metros,-1539693.273,3336477.2575,Bajo,Aislada
El Dormidero,Las Palmas,La Oliva,No,No, ,No,440 metros,-1539726.6689,3336223.4579,Bajo,Aislada
El Moro,Las Palmas,La Oliva,No,No, ,No,560 metros,-1539771.1967,3335842.7674,Bajo,Aislada
El Rosadero,Las Palmas,La Oliva,No,No, ,No,450 metros,-1539726.6689,3335017.9756,Bajo,Aislada
Alzada,Las Palmas,La Oliva,No,No,Sí,No,840 metros,-1539849.1203,3333888.7282,Bajo,Aislada
Calas del Puertito,Las Palmas,La Oliva,No,No, ,No,140 metros,-1539147.8075,3342861.9152,Medio,Aislada
La Lajita,Las Palmas,Pájara,No,No, ,No,915 metros,-1575538.149,3271901.3765,Bajo,Semiurbana
Matas Blancas,Las Palmas,Pájara,No,No,No,No,1.500 metros,-1578744.1504,3271029.9988,Bajo,Aislada
Sotavento,Las Palmas,Pájara,No,Sí,Sí,Sí,1.100 metros,-1583586.5482,3268946.4972,Bajo,Semiurbana
Butihondo,Las Palmas,Pájara,Sí,Sí,Sí,Sí,1.500 metros,-1592926.2535,3257007.2785,Bajo,Semiurbana
Honda,Las Palmas,San Bartolomé,Sí,No,Sí,No,1.900 metros,-1512653.7687,3369461.7968,Alto,Urbana
La Caleta del Caballo,Las Palmas,Teguise,No,No,No,No,500 metros,-1518353.3266,3390507.7313,Medio,Urbana
San Juan,Las Palmas,Teguise,No,No,No,No,100 metros,-1511173.2195,3391629.0904,Bajo,Aislada
Las Palomas,Las Palmas,Teguise,No,No,No,No,70 metros,-1510794.7332,3391208.5695,Bajo,Aislada
El Perejil,Las Palmas,Teguise,No,No,No,No,100 metros,-1510572.0942,3391042.9134,Bajo,Aislada
Bajo Raso,Las Palmas,Teguise,No,No,Sí,No,80 metros,-1510438.5108,3390953.7149,Medio,Semiurbana
Caleta de Famara,Las Palmas,Teguise,No,No,No,No,190 metros,-1509091.545,3390405.7943,Alto,Urbana
